cd_cnpj;nu_ordem;cd_ramo_atividade;de_ramo_atividade;chave_cnae
09538394000100;0;4751200;COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA;47
09538394000100;1;6319400;FOTOCOPIAS;63
09538394000100;2;8219901;PORTAIS, PROVEDORES DE CONTEUDO E OUTROS SERVICOS DE INFORMACAO NA INTERNET;82
09538394000100;3;8299707;SALAS DE ACESSO A INTERNET;82
08887222000180;0;4755502;COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO;47
08887222000180;1;4761003;COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA;47
08887222000180;2;4763601;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
08887222000180;3;4781400;COMERCIO VAREJISTA DE BRINQUEDOS E ARTIGOS RECREATIVOS;47
08887222000180;4;4782201;COMERCIO VAREJISTA DE CALCADOS;47
07742768000180;0;4511102;COMERCIO A VAREJO DE AUTOMOVEIS, CAMIONETAS E UTILITARIOS USADOS;45
64530777000140;0;0111399;CRIACAO DE BOVINOS PARA CORTE;01
64530777000140;1;0112199;CRIACAO DE BOVINOS PARA LEITE;01
64530777000140;2;0113000;CULTIVO DE CANADEACUCAR;01
64530777000140;3;0151201;CULTIVO DE OUTRAS FIBRAS DE LAVOURA TEMPORARIA NAO ESPECIFICADAS ANTERIORMENTE;01
64530777000140;4;0151202;CULTIVO DE OUTROS CEREAIS NAO ESPECIFICADOS ANTERIORMENTE;01
85290518000160;0;4520001;SERVICOS DE ALINHAMENTO E BALANCEAMENTO DE VEICULOS AUTOMOTORES;45
85290518000160;1;4520002;SERVICOS DE LANTERNAGEM OU FUNILARIA E PINTURA DE VEICULOS AUTOMOTORES;45
85290518000160;2;4520003;SERVICOS DE MANUTENCAO E REPARACAO ELETRICA DE VEICULOS AUTOMOTORES;45
85290518000160;3;4520004;SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES;45
01809513000100;0;5510801;HOTEIS;55
12645185000170;0;8230001;SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS;82
15431690000100;0;4321500;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;43
15431690000100;1;4530703;COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO;45
15431690000100;2;4751200;COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA;47
15431690000100;3;4753900;COMERCIO VAREJISTA ESPECIALIZADO DE PECAS E ACESSORIOS PARA APARELHOS ELETROELETRONICOS PARA USO DOMESTICO, EXCETO INFORMATICA E COMUNICACAO;47
15431690000100;4;4757100;INSTALACAO E MANUTENCAO ELETRICA;47
88945985000330;0;9491000;ATIVIDADES DE ORGANIZACOES RELIGIOSAS OU FILOSOFICAS;94
68871011000180;0;2790299;FABRICACAO DE OUTROS EQUIPAMENTOS E APARELHOS ELETRICOS NAO ESPECIFICADOS ANTERIORMENTE;27
68871011000180;1;3321000;INSTALACAO DE MAQUINAS E EQUIPAMENTOS INDUSTRIAIS;33
97192611000110;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
97192611000110;1;4782201;COMERCIO VAREJISTA DE CALCADOS;47
01135902000360;0;4723700;COMERCIO VAREJISTA DE BEBIDAS;47
12587178000160;0;9602501;ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA;96
12587178000160;1;9602502;CABELEIREIROS, MANICURE E PEDICURE;96
16918858000170;0;4755502;COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO;47
16918858000170;1;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
16918858000170;2;5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
16918858000170;3;7711000;LOCACAO DE AUTOMOVEIS SEM CONDUTOR;77
14554347000190;0;9499500;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;94
15013188000180;0;8230001;SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS;82
15878010000100;0;1610201;SERRARIAS COM DESDOBRAMENTO DE MADEIRA;16
25153552000160;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
11536367000140;0;4729699;COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE;47
90368747000190;0;4921301;TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, MUNICIPAL;49
43293729002150;0;4511101;COMERCIO A VAREJO DE AUTOMOVEIS, CAMIONETAS E UTILITARIOS NOVOS;45
43293729002150;1;5211799;DEPOSITOS DE MERCADORIAS PARA TERCEIROS, EXCETO ARMAZENS GERAIS E GUARDAMOVEIS;52
41213448000170;0;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;47
97520865000110;0;4511101;COMERCIO A VAREJO DE AUTOMOVEIS, CAMIONETAS E UTILITARIOS NOVOS;45
97520865000110;1;4512902;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;45
97520865000110;2;4530703;COMERCIO A VAREJO DE PECAS E ACESSORIOS PARA MOTOCICLETAS E MOTONETAS;45
97520865000110;3;4530704;COMERCIO A VAREJO DE PECAS E ACESSORIOS USADOS PARA VEICULOS AUTOMOTORES;45
97520865000110;4;4541205;COMERCIO SOB CONSIGNACAO DE VEICULOS AUTOMOTORES;45
02715039000110;0;4754702;COMERCIO VAREJISTA DE ARTIGOS DE COLCHOARIA;47
11985729000180;0;4729602;ALUGUEL DE MATERIAL MEDICO;47
11985729000180;1;4771701;COMERCIO VAREJISTA DE ARTIGOS MEDICOS E ORTOPEDICOS;47
11985729000180;2;4772500;COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;47
11985729000180;3;4773300;COMERCIO VAREJISTA DE MERCADORIAS EM LOJAS DE CONVENIENCIA;47
11985729000180;4;7729203;COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS, SEM MANIPULACAO DE FORMULAS;77
08195571000130;0;9329899;OUTRAS ATIVIDADES DE RECREACAO E LAZER NAO ESPECIFICADAS ANTERIORMENTE;93
05746625000110;0;9430800;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;94
05746625000110;1;9493600;ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS;94
05746625000110;2;9499500;ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE;94
66323734000110;0;4731800;COMERCIO VAREJISTA DE COMBUSTIVEIS PARA VEICULOS AUTOMOTORES;47
66323734000110;1;4732600;COMERCIO VAREJISTA DE LUBRIFICANTES;47
66323734000110;2;4930201;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;49
66323734000110;3;4930202;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL;49
15441617000110;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
14368359000120;0;0159801;APICULTURA;01
14587797000180;0;1922502;COMERCIO VAREJISTA DE COMBUSTIVEIS PARA VEICULOS AUTOMOTORES;19
14587797000180;1;4520005;COMERCIO VAREJISTA DE GAS LIQUEFEITO DE PETROLEO GLP;45
14587797000180;2;4520006;RERREFINO DE OLEOS LUBRIFICANTES;45
14587797000180;3;4731800;SERVICOS DE BORRACHARIA PARA VEICULOS AUTOMOTORES;47
14587797000180;4;4784900;SERVICOS DE LAVAGEM, LUBRIFICACAO E POLIMENTO DE VEICULOS AUTOMOTORES;47
14297607000190;0;4321500;INSTALACAO E MANUTENCAO ELETRICA;43
14297607000190;1;4329199;OUTRAS OBRAS DE INSTALACOES EM CONSTRUCOES NAO ESPECIFICADAS ANTERIORMENTE;43
14297607000190;2;4330404;SERVICOS DE PINTURA DE EDIFICIOS EM GERAL;43
14375024000130;0;8599699;OUTRAS ATIVIDADES DE ENSINO NAO ESPECIFICADAS ANTERIORMENTE;85
14298063000180;0;4723700;COMERCIO VAREJISTA DE BEBIDAS;47
14298063000180;1;5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
22776868000110;0;4755503;COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO;47
22776868000110;1;4781400;COMERCIO VAREJISTA DE ARTIGOS DE VIAGEM;47
22776868000110;2;4782201;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
22776868000110;3;4782202;COMERCIO VAREJISTA DE CALCADOS;47
16969786000190;0;5612100;SERVICOS AMBULANTES DE ALIMENTACAO;56
61536744005340;0;7490101;SERVICOS DE TRADUCAO, INTERPRETACAO E SIMILARES;74
15910354000140;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
00821585000100;0;4723700;COMERCIO VAREJISTA DE BEBIDAS;47
10352157000130;0;6209100;SUPORTE TECNICO, MANUTENCAO E OUTROS SERVICOS EM TECNOLOGIA DA INFORMACAO;62
07900737000100;0;4213800;OBRAS DE URBANIZACAO  RUAS, PRACAS E CALCADAS;42
03548511000130;0;4512901;COMPRA E VENDA DE IMOVEIS PROPRIOS;45
03548511000130;1;4530706;CORRETAGEM NA COMPRA E VENDA E AVALIACAO DE IMOVEIS;45
03548511000130;2;6622300;CORRETORES E AGENTES DE SEGUROS, DE PLANOS DE PREVIDENCIA COMPLEMENTAR E DE SAUDE;66
03548511000130;3;6810201;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE PECAS E ACESSORIOS NOVOS E USADOS PARA VEICULOS AUTOMOTORES;68
03548511000130;4;6821801;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE VEICULOS AUTOMOTORES;68
14002001000180;0;1529700;COMERCIO VAREJISTA DE ANIMAIS VIVOS E DE ARTIGOS E ALIMENTOS PARA ANIMAIS DE ESTIMACAO;15
14002001000180;1;4782202;COMERCIO VAREJISTA DE ARTIGOS DE VIAGEM;47
14002001000180;2;4789004;FABRICACAO DE ARTEFATOS DE COURO NAO ESPECIFICADOS ANTERIORMENTE;47
07413142000120;0;4751200;COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA;47
07413142000120;1;9511800;REPARACAO E MANUTENCAO DE COMPUTADORES E DE EQUIPAMENTOS PERIFERICOS;95
79035663000100;0;4723700;COMERCIO VAREJISTA DE BEBIDAS;47
17025844000190;0;0119909;CULTIVO DE OUTRAS PLANTAS DE LAVOURA TEMPORARIA NAO ESPECIFICADAS ANTERIORMENTE;01
17025844000190;1;0119999;CULTIVO DE TOMATE RASTEIRO;01
15611181000160;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
06872739000170;0;4639702;COMERCIO ATACADISTA DE PRODUTOS ALIMENTICIOS EM GERAL, COM ATIVIDADE DE FRACIONAMENTO E ACONDICIONAMENTO ASSOCIADA;46
15902589000190;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
10393471000160;0;6462000;HOLDINGS DE INSTITUICOES NAOFINANCEIRAS;64
01845753000160;0;9420100;ATIVIDADES DE ORGANIZACOES SINDICAIS;94
09625984000170;0;7112000;REGULACAO DAS ATIVIDADES ECONOMICAS;71
09625984000170;1;8413200;SERVICOS DE ENGENHARIA;84
91008037000200;0;4782201;COMERCIO VAREJISTA DE CALCADOS;47
15990793000100;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
15986239000150;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
07997342001300;0;0113000;CULTIVO DE AMENDOIM;01
07997342001300;1;0115600;CULTIVO DE CANADEACUCAR;01
07997342001300;2;0116401;CULTIVO DE SOJA;01
12488574000130;0;5611202;BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;56
12488574000130;1;5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
11790007000170;0;5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
09647197000120;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
07515692000150;0;5590699;OUTROS ALOJAMENTOS NAO ESPECIFICADOS ANTERIORMENTE;55
07191536000180;0;8630501;ATIVIDADE MEDICA AMBULATORIAL COM RECURSOS PARA REALIZACAO DE EXAMES COMPLEMENTARES;86
07191536000180;1;8630502;ATIVIDADE MEDICA AMBULATORIAL COM RECURSOS PARA REALIZACAO DE PROCEDIMENTOS CIRURGICOS;86
07191536000180;2;8630503;ATIVIDADE MEDICA AMBULATORIAL RESTRITA A CONSULTAS;86
07191536000180;3;8711501;ATIVIDADES DE ASSISTENCIA A DEFICIENTES FISICOS, IMUNODEPRIMIDOS E CONVALESCENTES;87
07191536000180;4;8711503;CLINICAS E RESIDENCIAS GERIATRICAS;87
13295005000130;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
13295005000130;1;7319002;PROMOCAO DE VENDAS;73
06158956000100;0;4771701;COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS, SEM MANIPULACAO DE FORMULAS;47
10967599000190;0;9329899;OUTRAS ATIVIDADES DE RECREACAO E LAZER NAO ESPECIFICADAS ANTERIORMENTE;93
09470671000190;0;4755502;COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO;47
09470671000190;1;4781400;COMERCIO VAREJISTA DE ARTIGOS DE VIAGEM;47
09470671000190;2;4782201;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
09470671000190;3;4782202;COMERCIO VAREJISTA DE CALCADOS;47
09470671000190;4;4789001;COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS;47
08925260000180;0;4789008;ATIVIDADES DE PRODUCAO DE FOTOGRAFIAS, EXCETO AEREA E SUBMARINA;47
08925260000180;1;7420001;COMERCIO VAREJISTA DE ARTIGOS FOTOGRAFICOS E PARA FILMAGEM;74
13740796000160;0;9529105;REPARACAO DE ARTIGOS DO MOBILIARIO;95
13971686000100;0;4930201;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;49
13971686000100;1;4930202;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL;49
13971686000100;2;4930203;TRANSPORTE RODOVIARIO DE MUDANCAS;49
13971686000100;3;4930204;TRANSPORTE RODOVIARIO DE PRODUTOS PERIGOSOS;49
07012581000120;0;6202300;DESENVOLVIMENTO E LICENCIAMENTO DE PROGRAMAS DE COMPUTADOR CUSTOMIZAVEIS;62
07012581000120;1;6203100;DESENVOLVIMENTO E LICENCIAMENTO DE PROGRAMAS DE COMPUTADOR NAOCUSTOMIZAVEIS;62
07184141000150;0;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;47
09221273000130;0;0161099;ATIVIDADES DE APOIO A AGRICULTURA NAO ESPECIFICADAS ANTERIORMENTE;01
09058172000190;0;7911200;AGENCIAS DE VIAGENS;79
09242151000120;0;4774100;COMERCIO VAREJISTA DE ARTIGOS DE OPTICA;47
09242151000120;1;4781400;COMERCIO VAREJISTA DE ARTIGOS DE VIAGEM;47
09242151000120;2;4782201;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
09242151000120;3;4782202;COMERCIO VAREJISTA DE CALCADOS;47
09242151000120;4;4789001;COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS;47
15859123000150;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
13964990000120;0;4723700;COMERCIO VAREJISTA DE BEBIDAS;47
06081743000110;0;5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
15147950000110;0;4763602;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
15147950000110;1;4781400;COMERCIO VAREJISTA DE ARTIGOS ESPORTIVOS;47
15147950000110;2;4789001;COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS;47
15507292000120;0;4723700;BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;47
15507292000120;1;5611202;COMERCIO VAREJISTA DE BEBIDAS;56
15507292000120;2;5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
03990504000780;0;4774100;COMERCIO VAREJISTA DE ARTIGOS DE OPTICA;47
15823437000100;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
00632834000110;0;5611202;BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;56
13220198000160;0;4672900;COMERCIO ATACADISTA DE FERRAGENS E FERRAMENTAS;46
13220198000160;1;5320202;SERVICOS DE ENTREGA RAPIDA;53
13537297000170;0;4789099;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;47
13537297000170;1;7111100;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE;71
13537297000170;2;7112000;SERVICOS DE ARQUITETURA;71
13537297000170;3;7119703;SERVICOS DE DESENHO TECNICO RELACIONADOS A ARQUITETURA E ENGENHARIA;71
13537297000170;4;7490199;SERVICOS DE ENGENHARIA;74
00126070000190;0;4642701;COMERCIO ATACADISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS, EXCETO PROFISSIONAIS E DE SEGURANCA;46
05170186000140;0;7820500;LOCACAO DE MAODEOBRA TEMPORARIA;78
13511474000140;0;1412601;CONFECCAO DE PECAS DE VESTUARIO, EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA;14
13511474000140;1;8219999;PREPARACAO DE DOCUMENTOS E SERVICOS ESPECIALIZADOS DE APOIO ADMINISTRATIVO NAO ESPECIFICADOS ANTERIORMENTE;82
11670799000140;0;9001902;PRODUCAO MUSICAL;90
08005242000180;0;0151201;CRIACAO DE BOVINOS PARA CORTE;01
08005242000180;1;0151202;CRIACAO DE BOVINOS PARA LEITE;01
16007968000180;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
16039249000140;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
16084792000160;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
16089548000190;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
16052994000120;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
15166707000140;0;3101200;COMERCIO VAREJISTA DE MADEIRA E ARTEFATOS;31
15166707000140;1;4744002;FABRICACAO DE MOVEIS COM PREDOMINANCIA DE MADEIRA;47
00247951000160;0;4616800;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE TEXTEIS, VESTUARIO, CALCADOS E ARTIGOS DE VIAGEM;46
02129541000140;0;8511200;EDUCACAO INFANTIL  CRECHE;85
08420449000110;0;4729699;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;47
08420449000110;1;4789099;COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE;47
97520611000100;0;5611202;BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;56
05973414000110;0;6201501;DESENVOLVIMENTO DE PROGRAMAS DE COMPUTADOR SOB ENCOMENDA;62
05973414000110;1;9511800;REPARACAO E MANUTENCAO DE COMPUTADORES E DE EQUIPAMENTOS PERIFERICOS;95
69164366000100;0;5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
11258964000150;0;7820500;LOCACAO DE MAODEOBRA TEMPORARIA;78
05556128000150;0;6201501;CONSULTORIA EM TECNOLOGIA DA INFORMACAO;62
05556128000150;1;6204000;DESENVOLVIMENTO DE PROGRAMAS DE COMPUTADOR SOB ENCOMENDA;62
11136625000100;0;9602501;CABELEIREIROS, MANICURE E PEDICURE;96
70018247000110;0;7739003;ALUGUEL DE OUTRAS MAQUINAS E EQUIPAMENTOS COMERCIAIS E INDUSTRIAIS NAO ESPECIFICADOS ANTERIORMENTE, SEM OPERADOR;77
70018247000110;1;7739099;ALUGUEL DE PALCOS, COBERTURAS E OUTRAS ESTRUTURAS DE USO TEMPORARIO, EXCETO ANDAIMES;77
70018247000110;2;9001999;ARTES CENICAS, ESPETACULOS E ATIVIDADES COMPLEMENTARES NAO ESPECIFICADAS ANTERIORMENTE;90
13888230000180;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
13869236000100;0;2542000;FABRICACAO DE ARTIGOS DE SERRALHERIA, EXCETO ESQUADRIAS;25
13741214000160;0;4753900;COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA;47
13741214000160;1;4754701;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
13741214000160;2;4761003;COMERCIO VAREJISTA DE CALCADOS;47
13741214000160;3;4781400;COMERCIO VAREJISTA DE MOVEIS;47
13741214000160;4;4782201;COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO;47
07065616000190;0;9430800;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;94
07065616000190;1;9493600;ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS;94
07065616000190;2;9499500;ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE;94
15185971000120;0;4924800;TRANSPORTE ESCOLAR;49
15185971000120;1;4930201;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL;49
14476231000180;0;3101200;COMERCIO VAREJISTA DE MOVEIS;31
14476231000180;1;4754701;FABRICACAO DE MOVEIS COM PREDOMINANCIA DE MADEIRA;47
14032582000100;0;1412601;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;14
14032582000100;1;4781400;CONFECCAO DE PECAS DE VESTUARIO, EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA;47
13240103000170;0;1053800;COMERCIO VAREJISTA DE BEBIDAS;10
13240103000170;1;4721104;COMERCIO VAREJISTA DE DOCES, BALAS, BOMBONS E SEMELHANTES;47
13240103000170;2;4723700;FABRICACAO DE SORVETES E OUTROS GELADOS COMESTIVEIS;47
13240103000170;3;8299707;SALAS DE ACESSO A INTERNET;82
01700790000180;0;9430800;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;94
01700790000180;1;9493600;ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS;94
01700790000180;2;9499500;ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE;94
04620457000150;0;4930202;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;49
92753011000160;0;4744001;COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS;47
07450289000190;0;4619200;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE MERCADORIAS EM GERAL NAO ESPECIALIZADO;46
16514158000110;0;5620104;FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR;56
86827847000240;0;5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
14750705000130;0;8630504;ATIVIDADE ODONTOLOGICA;86
15207872000100;0;4530703;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;45
15207872000100;1;4541205;COMERCIO A VAREJO DE PECAS E ACESSORIOS PARA MOTOCICLETAS E MOTONETAS;45
15207872000100;2;4712100;COMERCIO VAREJISTA DE LUBRIFICANTES;47
15207872000100;3;4732600;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;47
15207872000100;4;4759899;COMERCIO VAREJISTA DE OUTROS ARTIGOS DE USO PESSOAL E DOMESTICO NAO ESPECIFICADOS ANTERIORMENTE;47
10646049000170;0;4930202;CARGA E DESCARGA;49
10646049000170;1;4930203;LOCACAO DE AUTOMOVEIS SEM CONDUTOR;49
10646049000170;2;5212500;LOCACAO DE OUTROS MEIOS DE TRANSPORTE NAO ESPECIFICADOS ANTERIORMENTE, SEM CONDUTOR;52
10646049000170;3;7711000;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;77
10646049000170;4;7719599;TRANSPORTE RODOVIARIO DE PRODUTOS PERIGOSOS;77
74235367000120;0;1412601;CONFECCAO DE PECAS DE VESTUARIO, EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA;14
74235367000120;1;1412603;FACCAO DE PECAS DO VESTUARIO, EXCETO ROUPAS INTIMAS;14
54633821000860;0;4751200;COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA;47
09478321000170;0;7420001;ATIVIDADES DE PRODUCAO DE FOTOGRAFIAS, EXCETO AEREA E SUBMARINA;74
50783547000260;0;8030700;ATIVIDADES DE INVESTIGACAO PARTICULAR;80
72284508000170;0;4721104;COMERCIO VAREJISTA DE DOCES, BALAS, BOMBONS E SEMELHANTES;47
80193659000140;0;7911200;AGENCIAS DE VIAGENS;79
80193659000140;1;7912100;OPERADORES TURISTICOS;79
80193659000140;2;7990200;SERVICOS DE RESERVAS E OUTROS SERVICOS DE TURISMO NAO ESPECIFICADOS ANTERIORMENTE;79
71223853000130;0;4642701;COMERCIO ATACADISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS, EXCETO PROFISSIONAIS E DE SEGURANCA;46
43226612000100;0;4761001;COMERCIO VAREJISTA DE LIVROS;47
08461528000170;0;0134200;CRIACAO DE BOVINOS PARA CORTE;01
08461528000170;1;0151201;CULTIVO DE CAFE;01
15644506000100;0;4530703;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;45
15644506000100;1;4530705;COMERCIO A VAREJO DE PNEUMATICOS E CAMARASDEAR;45
15644506000100;2;4732600;COMERCIO VAREJISTA DE LUBRIFICANTES;47
08519876000150;0;4617600;COMERCIO ATACADISTA DE PRODUTOS DE HIGIENE, LIMPEZA E CONSERVACAO DOMICILIAR;46
